,id,date,balance,contract
278,1000016070,2017-12-16,417000000,2017-03-13
279,1000016070,2017-12-17,417000000,2017-03-13
280,1000016070,2017-12-18,417000000,2017-03-13
281,1000016070,2017-12-19,417000000,2017-03-13
282,1000016070,2017-12-20,417000000,2017-03-13
283,1000016070,2017-12-21,417000000,2017-03-13
284,1000016070,2017-12-22,417000000,2017-03-13
285,1000016070,2017-12-23,417000000,2017-03-13
286,1000016070,2017-12-24,417000000,2017-03-13
287,1000016070,2017-12-25,417000000,2017-03-13
288,1000016070,2017-12-26,417000000,2017-03-13
289,1000016070,2017-12-27,417000000,2017-03-13
290,1000016070,2017-12-28,417000000,2017-03-13
291,1000016070,2017-12-29,417000000,2017-03-13
292,1000016070,2017-12-30,417000000,2017-03-13
293,1000016070,2017-12-31,417000000,2017-03-13
294,1000016070,2018-01-01,417000000,2017-03-13
295,1000016070,2018-01-02,417000000,2017-03-13
296,1000016070,2018-01-03,417000000,2017-03-13
297,1000016070,2018-01-04,417000000,2017-03-13
298,1000016070,2018-01-05,417000000,2017-03-13
299,1000016070,2018-01-06,417000000,2017-03-13
300,1000016070,2018-01-07,417000000,2017-03-13
301,1000016070,2018-01-08,417000000,2017-03-13
302,1000016070,2018-01-09,417000000,2017-03-13
303,1000016070,2018-01-10,417000000,2017-03-13
304,1000016070,2018-01-11,417000000,2017-03-13
305,1000016070,2018-01-12,417000000,2017-03-13
306,1000016070,2018-01-13,417000000,2017-03-13
307,1000016070,2018-01-14,417000000,2017-03-13
308,1000016070,2018-01-15,417000000,2017-03-13
309,1000016070,2018-01-16,417000000,2017-03-13
310,1000016070,2018-01-17,417000000,2017-03-13
311,1000016070,2018-01-18,417000000,2017-03-13
312,1000016070,2018-01-19,417000000,2017-03-13
313,1000016070,2018-01-20,417000000,2017-03-13
314,1000016070,2018-01-21,417000000,2017-03-13
315,1000016070,2018-01-22,417000000,2017-03-13
316,1000016070,2018-01-23,417000000,2017-03-13
317,1000016070,2018-01-24,417000000,2017-03-13
318,1000016070,2018-01-25,417000000,2017-03-13
319,1000016070,2018-01-26,417000000,2017-03-13
320,1000016070,2018-01-27,417000000,2017-03-13
321,1000016070,2018-01-28,417000000,2017-03-13
322,1000016070,2018-01-29,417000000,2017-03-13
323,1000016070,2018-01-30,417000000,2017-03-13
324,1000016070,2018-01-31,385000000,2017-03-13
325,1000016070,2018-02-01,385000000,2017-03-13
326,1000016070,2018-02-02,385000000,2017-03-13
327,1000016070,2018-02-03,385000000,2017-03-13
328,1000016070,2018-02-04,385000000,2017-03-13
329,1000016070,2018-02-05,385000000,2017-03-13
330,1000016070,2018-02-06,385000000,2017-03-13
331,1000016070,2018-02-07,385000000,2017-03-13
332,1000016070,2018-02-08,385000000,2017-03-13
333,1000016070,2018-02-09,385000000,2017-03-13
334,1000016070,2018-02-10,385000000,2017-03-13
335,1000016070,2018-02-11,385000000,2017-03-13
