id,date,balance
1000016070.0,2017-07-28,417000000.0
1000016070.0,2017-07-29,417000000.0
1000016070.0,2017-07-30,417000000.0
1000016070.0,2017-07-31,417000000.0
1000016070.0,2017-08-01,417000000.0
1000016070.0,2017-08-02,417000000.0
1000016070.0,2017-08-03,417000000.0
1000016070.0,2017-08-04,417000000.0
1000016070.0,2017-08-05,417000000.0
1000016070.0,2017-08-06,417000000.0
1000016070.0,2017-08-07,417000000.0
1000016070.0,2017-08-08,417000000.0
1000016070.0,2017-08-09,417000000.0
1000016070.0,2017-08-10,417000000.0
1000016070.0,2017-08-11,417000000.0
1000016070.0,2017-08-12,417000000.0
1000016070.0,2017-08-13,417000000.0
1000016070.0,2017-08-14,417000000.0
1000016070.0,2017-08-15,417000000.0
1000016070.0,2017-08-16,417000000.0
1000016070.0,2017-08-17,417000000.0
1000016070.0,2017-08-18,417000000.0
1000016070.0,2017-08-19,417000000.0
1000016070.0,2017-08-20,417000000.0
1000016070.0,2017-08-21,417000000.0
1000016070.0,2017-08-22,417000000.0
1000016070.0,2017-08-23,417000000.0
1000016070.0,2017-08-24,417000000.0
1000016070.0,2017-08-25,417000000.0
1000016070.0,2017-08-26,417000000.0
1000016070.0,2017-08-27,417000000.0
1000016070.0,2017-08-28,417000000.0
1000016070.0,2017-08-29,417000000.0
1000016070.0,2017-08-30,417000000.0
1000016070.0,2017-08-31,417000000.0
1000016070.0,2017-09-01,417000000.0
1000016070.0,2017-09-02,417000000.0
1000016070.0,2017-09-03,417000000.0
1000016070.0,2017-09-04,417000000.0
1000016070.0,2017-09-05,417000000.0
1000016070.0,2017-09-06,417000000.0
1000016070.0,2017-09-07,417000000.0
1000016070.0,2017-09-08,417000000.0
1000016070.0,2017-09-09,417000000.0
1000016070.0,2017-09-10,417000000.0
1000016070.0,2017-09-11,417000000.0
1000016070.0,2017-09-12,417000000.0
1000016070.0,2017-09-13,417000000.0
1000016070.0,2017-09-14,417000000.0
1000016070.0,2017-09-15,417000000.0
1000016070.0,2017-09-16,417000000.0
1000016070.0,2017-09-17,417000000.0
1000016070.0,2017-09-18,417000000.0
1000016070.0,2017-09-19,417000000.0
1000016070.0,2017-09-20,417000000.0
1000016070.0,2017-09-21,417000000.0
1000016070.0,2017-09-22,417000000.0
1000016070.0,2017-09-23,417000000.0
1000016070.0,2017-09-24,417000000.0
1000016070.0,2017-09-25,417000000.0
1000016070.0,2017-09-26,417000000.0
1000016070.0,2017-09-27,417000000.0
1000016070.0,2017-09-28,417000000.0
1000016070.0,2017-09-29,417000000.0
1000016070.0,2017-09-30,417000000.0
1000016070.0,2017-10-01,417000000.0
1000016070.0,2017-10-02,417000000.0
1000016070.0,2017-10-03,417000000.0
1000016070.0,2017-10-04,417000000.0
1000016070.0,2017-10-05,417000000.0
1000016070.0,2017-10-06,417000000.0
1000016070.0,2017-10-07,417000000.0
1000016070.0,2017-10-08,417000000.0
1000016070.0,2017-10-09,417000000.0
1000016070.0,2017-10-10,417000000.0
1000016070.0,2017-10-11,417000000.0
1000016070.0,2017-10-12,417000000.0
1000016070.0,2017-10-13,417000000.0
1000016070.0,2017-10-14,417000000.0
1000016070.0,2017-10-15,417000000.0
1000016070.0,2017-10-16,417000000.0
1000016070.0,2017-10-17,417000000.0
1000016070.0,2017-10-18,417000000.0
1000016070.0,2017-10-19,417000000.0
1000016070.0,2017-10-20,417000000.0
1000016070.0,2017-10-21,417000000.0
1000016070.0,2017-10-22,417000000.0
1000016070.0,2017-10-23,417000000.0
1000016070.0,2017-10-24,417000000.0
1000016070.0,2017-10-25,417000000.0
1000016070.0,2017-10-26,417000000.0
1000016070.0,2017-10-27,417000000.0
1000016070.0,2017-10-28,417000000.0
1000016070.0,2017-10-29,417000000.0
1000016070.0,2017-10-30,417000000.0
1000016070.0,2017-10-31,417000000.0
1000016070.0,2017-11-01,417000000.0
1000016070.0,2017-11-02,417000000.0
1000016070.0,2017-11-03,417000000.0
1000016070.0,2017-11-04,417000000.0
1000016070.0,2017-11-05,417000000.0
1000016070.0,2017-11-06,417000000.0
1000016070.0,2017-11-07,417000000.0
1000016070.0,2017-11-08,417000000.0
1000016070.0,2017-11-09,417000000.0
1000016070.0,2017-11-10,417000000.0
1000016070.0,2017-11-11,417000000.0
1000016070.0,2017-11-12,417000000.0
1000016070.0,2017-11-13,417000000.0
1000016070.0,2017-11-14,417000000.0
1000016070.0,2017-11-15,417000000.0
1000016070.0,2017-11-16,417000000.0
1000016070.0,2017-11-17,417000000.0
1000016070.0,2017-11-18,417000000.0
1000016070.0,2017-11-19,417000000.0
1000016070.0,2017-11-20,417000000.0
1000016070.0,2017-11-21,417000000.0
1000016070.0,2017-11-22,417000000.0
1000016070.0,2017-11-23,417000000.0
1000016070.0,2017-11-24,417000000.0
1000016070.0,2017-11-25,417000000.0
1000016070.0,2017-11-26,417000000.0
1000016070.0,2017-11-27,417000000.0
1000016070.0,2017-11-28,417000000.0
1000016070.0,2017-11-29,417000000.0
1000016070.0,2017-11-30,417000000.0
1000016070.0,2017-12-01,417000000.0
1000016070.0,2017-12-02,417000000.0
1000016070.0,2017-12-03,417000000.0
1000016070.0,2017-12-04,417000000.0
1000016070.0,2017-12-05,417000000.0
1000016070.0,2017-12-06,417000000.0
1000016070.0,2017-12-07,417000000.0
1000016070.0,2017-12-08,417000000.0
1000016070.0,2017-12-09,417000000.0
1000016070.0,2017-12-10,417000000.0
1000016070.0,2017-12-11,417000000.0
1000016070.0,2017-12-12,417000000.0
1000016070.0,2017-12-13,417000000.0
1000016070.0,2017-12-14,417000000.0
1000016070.0,2017-12-15,417000000.0
1000016070.0,2017-12-16,417000000.0
1000016070.0,2017-12-17,417000000.0
1000016070.0,2017-12-18,417000000.0
1000016070.0,2017-12-19,417000000.0
1000016070.0,2017-12-20,417000000.0
1000016070.0,2017-12-21,417000000.0
1000016070.0,2017-12-22,417000000.0
1000016070.0,2017-12-23,417000000.0
1000016070.0,2017-12-24,417000000.0
1000016070.0,2017-12-25,417000000.0
1000016070.0,2017-12-26,417000000.0
1000016070.0,2017-12-27,417000000.0
1000016070.0,2017-12-28,417000000.0
1000016070.0,2017-12-29,417000000.0
1000016070.0,2017-12-30,417000000.0
1000016070.0,2017-12-31,417000000.0
1000016070.0,2018-01-01,417000000.0
1000016070.0,2018-01-02,417000000.0
1000016070.0,2018-01-03,417000000.0
1000016070.0,2018-01-04,417000000.0
1000016070.0,2018-01-05,417000000.0
1000016070.0,2018-01-06,417000000.0
1000016070.0,2018-01-07,417000000.0
1000016070.0,2018-01-08,417000000.0
1000016070.0,2018-01-09,417000000.0
1000016070.0,2018-01-10,417000000.0
1000016070.0,2018-01-11,417000000.0
1000016070.0,2018-01-12,417000000.0
1000016070.0,2018-01-13,417000000.0
1000016070.0,2018-01-14,417000000.0
1000016070.0,2018-01-15,417000000.0
1000016070.0,2018-01-16,417000000.0
1000016070.0,2018-01-17,417000000.0
1000016070.0,2018-01-18,417000000.0
1000016070.0,2018-01-19,417000000.0
1000016070.0,2018-01-20,417000000.0
1000016070.0,2018-01-21,417000000.0
1000016070.0,2018-01-22,417000000.0
1000016070.0,2018-01-23,417000000.0
1000016070.0,2018-01-24,417000000.0
1000016070.0,2018-01-25,417000000.0
1000016070.0,2018-01-26,417000000.0
1000016070.0,2018-01-27,417000000.0
1000016070.0,2018-01-28,417000000.0
1000016070.0,2018-01-29,417000000.0
1000016070.0,2018-01-30,417000000.0
1000016070.0,2018-01-31,385000000.0
1000016070.0,2018-02-01,385000000.0
1000016070.0,2018-02-02,385000000.0
1000016070.0,2018-02-03,385000000.0
1000016070.0,2018-02-04,385000000.0
1000016070.0,2018-02-05,385000000.0
1000016070.0,2018-02-06,385000000.0
1000016070.0,2018-02-07,385000000.0
1000016070.0,2018-02-08,385000000.0
1000016070.0,2018-02-09,385000000.0
1000016070.0,2018-02-10,385000000.0
1000016070.0,2018-02-11,385000000.0
1000016070.0,2018-02-12,385000000.0
1000016070.0,2018-02-13,385000000.0
1000016070.0,2018-02-14,385000000.0
1000016070.0,2018-02-15,385000000.0
1000016070.0,2018-02-16,385000000.0
1000016070.0,2018-02-17,385000000.0
1000016070.0,2018-02-18,385000000.0
1000016070.0,2018-02-19,385000000.0
1000016070.0,2018-02-20,385000000.0
1000016070.0,2018-02-21,385000000.0
1000016070.0,2018-02-22,385000000.0
1000016070.0,2018-02-23,385000000.0
1000016070.0,2018-02-24,385000000.0
1000016070.0,2018-02-25,385000000.0
1000016070.0,2018-02-26,385000000.0
1000016070.0,2018-02-27,385000000.0
1000016070.0,2018-02-28,385000000.0
1000016070.0,2018-03-01,385000000.0
1000016070.0,2018-03-02,385000000.0
1000016070.0,2018-03-03,385000000.0
1000016070.0,2018-03-04,385000000.0
1000016070.0,2018-03-05,385000000.0
1000016070.0,2018-03-06,385000000.0
1000016070.0,2018-03-07,385000000.0
1000016070.0,2018-03-08,385000000.0
1000016070.0,2018-03-09,385000000.0
1000016070.0,2018-03-10,385000000.0
1000016070.0,2018-03-11,385000000.0
1000016070.0,2018-03-12,385000000.0
1000016070.0,2018-03-13,385000000.0
1000016070.0,2018-03-14,385000000.0
1000016070.0,2018-03-15,385000000.0
1000016070.0,2018-03-16,385000000.0
1000016070.0,2018-03-17,385000000.0
1000016070.0,2018-03-18,385000000.0
1000016070.0,2018-03-19,385000000.0
1000016070.0,2018-03-20,385000000.0
1000016070.0,2018-03-21,385000000.0
1000016070.0,2018-03-22,385000000.0
1000016070.0,2018-03-23,385000000.0
1000016070.0,2018-03-24,385000000.0
1000016070.0,2018-03-25,385000000.0
1000016070.0,2018-03-26,385000000.0
1000016070.0,2018-03-27,385000000.0
1000016070.0,2018-03-28,385000000.0
1000016070.0,2018-03-29,385000000.0
1000016070.0,2018-03-30,385000000.0
1000016070.0,2018-03-31,385000000.0
1000016070.0,2018-04-01,385000000.0
1000016070.0,2018-04-02,385000000.0
1000016070.0,2018-04-03,385000000.0
1000016070.0,2018-04-04,385000000.0
1000016070.0,2018-04-05,385000000.0
1000016070.0,2018-04-06,385000000.0
1000016070.0,2018-04-07,385000000.0
1000016070.0,2018-04-08,385000000.0
1000016070.0,2018-04-09,385000000.0
1000016070.0,2018-04-10,385000000.0
1000016070.0,2018-04-11,385000000.0
1000016070.0,2018-04-12,385000000.0
1000016070.0,2018-04-13,385000000.0
1000016070.0,2018-04-14,385000000.0
1000016070.0,2018-04-15,385000000.0
1000016070.0,2018-04-16,385000000.0
1000016070.0,2018-04-17,385000000.0
1000016070.0,2018-04-18,385000000.0
1000016070.0,2018-04-19,385000000.0
1000016070.0,2018-04-20,385000000.0
1000016070.0,2018-04-21,385000000.0
1000016070.0,2018-04-22,385000000.0
1000016070.0,2018-04-23,385000000.0
1000016070.0,2018-04-24,385000000.0
1000016070.0,2018-04-25,385000000.0
1000016070.0,2018-04-26,385000000.0
1000016070.0,2018-04-27,385000000.0
1000016070.0,2018-04-28,385000000.0
1000016070.0,2018-04-29,385000000.0
1000016070.0,2018-04-30,385000000.0
1000016070.0,2018-05-01,385000000.0
1000016070.0,2018-05-02,385000000.0
1000016070.0,2018-05-03,385000000.0
1000016070.0,2018-05-04,385000000.0
1000016070.0,2018-05-05,385000000.0
1000016070.0,2018-05-06,385000000.0
1000016070.0,2018-05-07,385000000.0
1000016070.0,2018-05-08,385000000.0
1000016070.0,2018-05-09,385000000.0
1000016070.0,2018-05-10,385000000.0
1000016070.0,2018-05-11,385000000.0
1000016070.0,2018-05-12,385000000.0
1000016070.0,2018-05-13,385000000.0
1000016070.0,2018-05-14,385000000.0
1000016070.0,2018-05-15,385000000.0
1000016070.0,2018-05-16,385000000.0
1000016070.0,2018-05-17,385000000.0
1000016070.0,2018-05-18,385000000.0
1000016070.0,2018-05-19,385000000.0
1000016070.0,2018-05-20,385000000.0
1000016070.0,2018-05-21,385000000.0
1000016070.0,2018-05-22,385000000.0
1000016070.0,2018-05-23,385000000.0
1000016070.0,2018-05-24,385000000.0
1000016070.0,2018-05-25,385000000.0
1000016070.0,2018-05-26,385000000.0
1000016070.0,2018-05-27,385000000.0
1000016070.0,2018-05-28,385000000.0
1000016070.0,2018-05-29,385000000.0
1000016070.0,2018-05-30,385000000.0
1000016070.0,2018-05-31,385000000.0
1000016070.0,2018-06-01,385000000.0
1000016070.0,2018-06-02,385000000.0
1000016070.0,2018-06-03,385000000.0
1000016070.0,2018-06-04,385000000.0
1000016070.0,2018-06-05,385000000.0
1000016070.0,2018-06-06,385000000.0
1000016070.0,2018-06-07,385000000.0
1000016070.0,2018-06-08,385000000.0
1000016070.0,2018-06-09,385000000.0
1000016070.0,2018-06-10,385000000.0
1000016070.0,2018-06-11,385000000.0
1000016070.0,2018-06-12,385000000.0
1000016070.0,2018-06-13,385000000.0
1000016070.0,2018-06-14,385000000.0
1000016070.0,2018-06-15,385000000.0
1000016070.0,2018-06-16,385000000.0
1000016070.0,2018-06-17,385000000.0
1000016070.0,2018-06-18,385000000.0
1000016070.0,2018-06-19,385000000.0
1000016070.0,2018-06-20,385000000.0
1000016070.0,2018-06-21,385000000.0
1000016070.0,2018-06-22,385000000.0
1000016070.0,2018-06-23,385000000.0
1000016070.0,2018-06-24,385000000.0
1000016070.0,2018-06-25,385000000.0
1000016070.0,2018-06-26,385000000.0
1000016070.0,2018-06-27,385000000.0
1000016070.0,2018-06-28,385000000.0
1000016070.0,2018-06-29,385000000.0
1000016070.0,2018-06-30,385000000.0
1000016070.0,2018-07-01,385000000.0
1000016070.0,2018-07-02,385000000.0
1000016070.0,2018-07-03,385000000.0
1000016070.0,2018-07-04,385000000.0
1000016070.0,2018-07-05,385000000.0
1000016070.0,2018-07-06,385000000.0
1000016070.0,2018-07-07,385000000.0
1000016070.0,2018-07-08,385000000.0
1000016070.0,2018-07-09,385000000.0
1000016070.0,2018-07-10,385000000.0
1000016070.0,2018-07-11,385000000.0
1000016070.0,2018-07-12,385000000.0
1000016070.0,2018-07-13,385000000.0
1000016070.0,2018-07-14,385000000.0
1000016070.0,2018-07-15,385000000.0
1000016070.0,2018-07-16,385000000.0
1000016070.0,2018-07-17,385000000.0
1000016070.0,2018-07-18,385000000.0
1000016070.0,2018-07-19,385000000.0
1000016070.0,2018-07-20,385000000.0
1000016070.0,2018-07-21,385000000.0
1000016070.0,2018-07-22,385000000.0
1000016070.0,2018-07-23,385000000.0
1000016070.0,2018-07-24,385000000.0
1000016070.0,2018-07-25,385000000.0
1000016070.0,2018-07-26,385000000.0
1000016070.0,2018-07-27,385000000.0
1000016070.0,2018-07-28,385000000.0
1000016070.0,2018-07-29,385000000.0
1000016070.0,2018-07-30,385000000.0
1000016070.0,2018-07-31,385000000.0
1000016070.0,2018-08-01,385000000.0
1000016070.0,2018-08-02,385000000.0
1000016070.0,2018-08-03,385000000.0
1000016070.0,2018-08-04,385000000.0
1000016070.0,2018-08-05,385000000.0
1000016070.0,2018-08-06,385000000.0
1000016070.0,2018-08-07,385000000.0
1000016070.0,2018-08-08,385000000.0
1000016070.0,2018-08-09,385000000.0
1000016070.0,2018-08-10,385000000.0
1000016070.0,2018-08-11,385000000.0
1000016070.0,2018-08-12,385000000.0
1000016070.0,2018-08-13,385000000.0
1000016070.0,2018-08-14,385000000.0
1000016070.0,2018-08-15,385000000.0
1000016070.0,2018-08-16,385000000.0
1000016070.0,2018-08-17,385000000.0
1000016070.0,2018-08-18,385000000.0
1000016070.0,2018-08-19,385000000.0
1000016070.0,2018-08-20,385000000.0
1000016070.0,2018-08-21,385000000.0
1000016070.0,2018-08-22,385000000.0
1000016070.0,2018-08-23,385000000.0
1000016070.0,2018-08-24,385000000.0
1000016070.0,2018-08-25,385000000.0
1000016070.0,2018-08-26,385000000.0
1000016070.0,2018-08-27,385000000.0
1000016070.0,2018-08-28,385000000.0
1000016070.0,2018-08-29,385000000.0
1000016070.0,2018-08-30,385000000.0
1000016070.0,2018-08-31,385000000.0
1000016070.0,2018-09-01,385000000.0
1000016070.0,2018-09-02,385000000.0
1000016070.0,2018-09-03,385000000.0
1000016070.0,2018-09-04,385000000.0
1000016070.0,2018-09-05,385000000.0
1000016070.0,2018-09-06,385000000.0
1000016070.0,2018-09-07,385000000.0
1000016070.0,2018-09-08,385000000.0
1000016070.0,2018-09-09,385000000.0
1000016070.0,2018-09-10,385000000.0
1000016070.0,2018-09-11,385000000.0
1000016070.0,2018-09-12,385000000.0
1000016070.0,2018-09-13,385000000.0
1000016070.0,2018-09-14,385000000.0
1000016070.0,2018-09-15,385000000.0
1000016070.0,2018-09-16,385000000.0
1000016070.0,2018-09-17,385000000.0
1000016070.0,2018-09-18,385000000.0
1000016070.0,2018-09-19,385000000.0
1000016070.0,2018-09-20,385000000.0
1000016070.0,2018-09-21,385000000.0
1000016070.0,2018-09-22,385000000.0
1000016070.0,2018-09-23,385000000.0
1000016070.0,2018-09-24,385000000.0
1000016070.0,2018-09-25,385000000.0
1000016070.0,2018-09-26,385000000.0
1000016070.0,2018-09-27,385000000.0
1000016070.0,2018-09-28,385000000.0
1000016070.0,2018-09-29,385000000.0
1000016070.0,2018-09-30,385000000.0
1000016070.0,2018-10-01,385000000.0
1000016070.0,2018-10-02,385000000.0
1000016070.0,2018-10-03,385000000.0
1000016070.0,2018-10-04,385000000.0
1000016070.0,2018-10-05,385000000.0
1000016070.0,2018-10-06,385000000.0
1000016070.0,2018-10-07,385000000.0
1000016070.0,2018-10-08,385000000.0
1000016070.0,2018-10-09,385000000.0
1000016070.0,2018-10-10,385000000.0
1000016070.0,2018-10-11,385000000.0
1000016070.0,2018-10-12,385000000.0
1000016070.0,2018-10-13,385000000.0
1000016070.0,2018-10-14,385000000.0
1000016070.0,2018-10-15,385000000.0
1000016070.0,2018-10-16,385000000.0
1000016070.0,2018-10-17,385000000.0
1000016070.0,2018-10-18,385000000.0
1000016070.0,2018-10-19,385000000.0
1000016070.0,2018-10-20,385000000.0
1000016070.0,2018-10-21,385000000.0
1000016070.0,2018-10-22,385000000.0
1000016070.0,2018-10-23,385000000.0
1000016070.0,2018-10-24,385000000.0
1000016070.0,2018-10-25,385000000.0
1000016070.0,2018-10-26,385000000.0
1000016070.0,2018-10-27,385000000.0
1000016070.0,2018-10-28,385000000.0
1000016070.0,2018-10-29,385000000.0
1000016070.0,2018-10-30,385000000.0
1000016070.0,2018-10-31,385000000.0
1000016070.0,2018-11-01,385000000.0
1000016070.0,2018-11-02,385000000.0
1000016070.0,2018-11-03,385000000.0
1000016070.0,2018-11-04,385000000.0
1000016070.0,2018-11-05,385000000.0
1000016070.0,2018-11-06,385000000.0
1000016070.0,2018-11-07,385000000.0
1000016070.0,2018-11-08,385000000.0
1000016070.0,2018-11-09,385000000.0
1000016070.0,2018-11-10,385000000.0
1000016070.0,2018-11-11,385000000.0
1000016070.0,2018-11-12,385000000.0
1000016070.0,2018-11-13,385000000.0
1000016070.0,2018-11-14,385000000.0
1000016070.0,2018-11-15,385000000.0
1000016070.0,2018-11-16,385000000.0
1000016070.0,2018-11-17,385000000.0
1000016070.0,2018-11-18,385000000.0
1000016070.0,2018-11-19,385000000.0
1000016070.0,2018-11-20,385000000.0
1000016070.0,2018-11-21,385000000.0
1000016070.0,2018-11-22,385000000.0
1000016070.0,2018-11-23,385000000.0
1000016070.0,2018-11-24,385000000.0
1000016070.0,2018-11-25,385000000.0
1000016070.0,2018-11-26,385000000.0
1000016070.0,2018-11-27,385000000.0
1000016070.0,2018-11-28,385000000.0
1000016070.0,2018-11-29,385000000.0
1000016070.0,2018-11-30,385000000.0
1000016070.0,2018-12-01,385000000.0
1000016070.0,2018-12-02,385000000.0
1000016070.0,2018-12-03,385000000.0
1000016070.0,2018-12-04,385000000.0
1000016070.0,2018-12-05,385000000.0
1000016070.0,2018-12-06,385000000.0
1000016070.0,2018-12-07,385000000.0
1000016070.0,2018-12-08,385000000.0
1000016070.0,2018-12-09,385000000.0
1000016070.0,2018-12-10,385000000.0
1000016070.0,2018-12-11,385000000.0
1000016070.0,2018-12-12,385000000.0
1000016070.0,2018-12-13,385000000.0
1000016070.0,2018-12-14,385000000.0
1000016070.0,2018-12-15,385000000.0
1000016070.0,2018-12-16,385000000.0
1000016070.0,2018-12-17,385000000.0
1000016070.0,2018-12-18,385000000.0
1000016070.0,2018-12-19,385000000.0
1000016070.0,2018-12-20,385000000.0
1000016070.0,2018-12-21,385000000.0
1000016070.0,2018-12-22,385000000.0
1000016070.0,2018-12-23,385000000.0
1000016070.0,2018-12-24,385000000.0
1000016070.0,2018-12-25,385000000.0
1000016070.0,2018-12-26,385000000.0
1000016070.0,2018-12-27,385000000.0
1000016070.0,2018-12-28,385000000.0
1000016070.0,2018-12-29,385000000.0
1000016070.0,2018-12-30,385000000.0
1000016070.0,2018-12-31,385000000.0
1000016070.0,2019-01-01,385000000.0
1000016070.0,2019-01-02,385000000.0
1000016070.0,2019-01-03,385000000.0
1000016070.0,2019-01-04,385000000.0
1000016070.0,2019-01-05,385000000.0
1000016070.0,2019-01-06,385000000.0
1000016070.0,2019-01-07,385000000.0
1000016070.0,2019-01-08,385000000.0
1000016070.0,2019-01-09,385000000.0
1000016070.0,2019-01-10,385000000.0
1000016070.0,2019-01-11,385000000.0
1000016070.0,2019-01-12,385000000.0
1000016070.0,2019-01-13,385000000.0
1000016070.0,2019-01-14,385000000.0
1000016070.0,2019-01-15,385000000.0
1000016070.0,2019-01-16,385000000.0
1000016070.0,2019-01-17,385000000.0
1000016070.0,2019-01-18,385000000.0
1000016070.0,2019-01-19,385000000.0
1000016070.0,2019-01-20,385000000.0
1000016070.0,2019-01-21,385000000.0
1000016070.0,2019-01-22,385000000.0
1000016070.0,2019-01-23,385000000.0
1000016070.0,2019-01-24,385000000.0
1000016070.0,2019-01-25,385000000.0
1000016070.0,2019-01-26,385000000.0
1000016070.0,2019-01-27,385000000.0
1000016070.0,2019-01-28,385000000.0
1000016070.0,2019-01-29,385000000.0
1000016070.0,2019-01-30,385000000.0
1000016070.0,2019-01-31,385000000.0
1000016070.0,2019-02-01,385000000.0
1000016070.0,2019-02-02,385000000.0
1000016070.0,2019-02-03,385000000.0
1000016070.0,2019-02-04,385000000.0
1000016070.0,2019-02-05,385000000.0
1000016070.0,2019-02-06,385000000.0
1000016070.0,2019-02-07,385000000.0
1000016070.0,2019-02-08,385000000.0
1000016070.0,2019-02-09,385000000.0
